Id,Category
92151,2
92152,3
92153,1
92154,1
92155,1
92156,1
92157,1
92158,1
92159,2
92160,4
92161,2
92162,2
92163,4
92164,2
92165,1
92166,2
92167,1
92168,1
92169,1
92170,1
92171,2
92172,1
92173,2
92174,0
92175,0
92176,2
92177,1
92178,1
92179,3
92180,3
92181,1
92182,2
92183,2
92184,1
92185,1
92186,2
92187,1
92188,2
92189,1
92190,4
92191,4
92192,2
92193,4
92194,2
92195,1
92196,2
92197,1
92198,2
92199,1
92200,1
92201,3
92202,4
92203,1
92204,3
92205,1
92206,2
92207,2
92208,1
92209,3
92210,1
92211,2
92212,1
92213,2
92214,1
92215,2
92216,1
92217,3
92218,4
92219,1
92220,3
92221,3
92222,1
92223,1
92224,3
92225,1
92226,1
92227,0
92228,1
92229,1
92230,1
92231,1
92232,1
92233,1
92234,1
92235,1
92236,1
92237,1
92238,1
92239,1
92240,1
92241,3
92242,1
92243,1
92244,1
92245,1
92246,2
92247,1
92248,2
92249,1
92250,1
92251,1
92252,1
92253,1
92254,1
92255,2
92256,1
92257,2
92258,1
92259,2
92260,2
92261,3
92262,1
92263,4
92264,1
92265,1
92266,2
92267,1
92268,1
92269,1
92270,1
92271,1
92272,1
92273,2
92274,3
92275,1
92276,1
92277,1
92278,1
92279,1
92280,1
92281,2
92282,1
92283,1
92284,0
92285,1
92286,1
92287,3
92288,1
92289,4
92290,1
92291,1
92292,4
92293,4
92294,4
92295,1
92296,1
92297,1
92298,3
92299,2
92300,3
92301,1
92302,2
92303,1
92304,1
92305,1
92306,3
92307,1
92308,2
92309,2
92310,2
92311,1
92312,2
92313,4
92314,1
92315,1
92316,3
92317,1
92318,2
92319,1
92320,2
92321,1
92322,3
92323,0
92324,2
92325,4
92326,2
92327,1
92328,1
92329,3
92330,2
92331,1
92332,3
92333,1
92334,2
92335,2
92336,3
92337,1
92338,1
92339,2
92340,1
92341,1
92342,1
92343,1
92344,1
92345,1
92346,2
92347,1
92348,1
92349,2
92350,2
92351,1
92352,1
92353,1
92354,1
92355,1
92356,1
92357,1
92358,1
92359,1
92360,1
92361,1
92362,3
92363,2
92364,1
92365,0
92366,1
92367,3
92368,2
92369,3
92370,1
92371,2
92372,2
92373,2
92374,1
92375,1
92376,2
92377,1
92378,4
92379,0
92380,1
92381,1
92382,1
92383,1
92384,1
92385,3
92386,3
92387,2
92388,2
92389,1
92390,1
92391,1
92392,1
92393,1
92394,1
92395,1
92396,1
92397,1
92398,3
92399,1
92400,3
92401,1
92402,1
92403,1
92404,1
92405,2
92406,2
92407,2
92408,1
92409,4
92410,3
92411,1
92412,1
92413,4
92414,1
92415,1
92416,1
92417,1
92418,3
92419,1
92420,2
92421,1
92422,1
92423,2
92424,1
92425,1
92426,3
92427,1
92428,1
92429,3
92430,1
92431,1
92432,3
92433,1
92434,4
92435,1
92436,1
92437,1
92438,1
92439,1
92440,1
92441,1
92442,2
92443,1
92444,1
92445,0
92446,2
92447,3
92448,1
92449,3
92450,3
92451,2
92452,2
92453,1
92454,1
92455,1
92456,1
92457,0
92458,1
92459,1
92460,2
92461,3
92462,2
92463,2
92464,3
92465,1
92466,2
92467,1
92468,2
92469,1
92470,4
92471,2
92472,1
92473,1
92474,3
92475,2
92476,1
92477,1
92478,2
92479,1
92480,2
92481,1
92482,1
92483,1
92484,3
92485,3
92486,3
92487,1
92488,0
92489,2
92490,2
92491,1
92492,2
92493,1
92494,4
92495,0
92496,1
92497,3
92498,1
92499,3
92500,1
92501,4
92502,1
92503,1
92504,1
92505,1
92506,1
92507,1
92508,3
92509,1
92510,2
92511,0
92512,1
92513,2
92514,1
92515,1
92516,1
92517,1
92518,2
92519,3
92520,2
92521,2
92522,2
92523,2
92524,1
92525,2
92526,1
92527,3
92528,2
92529,1
92530,4
92531,1
92532,1
92533,2
92534,2
92535,1
92536,3
92537,1
92538,1
92539,3
92540,3
92541,1
92542,1
92543,2
92544,1
92545,2
92546,1
92547,3
92548,3
92549,1
92550,2
92551,2
92552,2
92553,1
92554,1
92555,2
92556,3
92557,2
92558,2
92559,1
92560,1
92561,1
92562,0
92563,1
92564,3
92565,1
92566,1
92567,1
92568,3
92569,2
92570,1
92571,2
92572,1
92573,1
92574,3
92575,2
92576,2
92577,1
92578,1
92579,1
92580,3
92581,4
92582,2
92583,1
92584,3
92585,2
92586,1
92587,1
92588,1
92589,2
92590,2
92591,1
92592,2
92593,2
92594,2
92595,1
92596,1
92597,1
92598,0
92599,2
92600,1
92601,1
92602,2
92603,4
92604,1
92605,1
92606,1
92607,2
92608,1
92609,1
92610,2
92611,1
92612,2
92613,1
92614,4
92615,3
92616,2
92617,1
92618,1
92619,2
92620,1
92621,1
92622,3
92623,3
92624,3
92625,1
92626,1
92627,3
92628,0
92629,1
92630,1
92631,2
92632,1
92633,2
92634,3
92635,1
92636,1
92637,2
92638,1
92639,1
92640,2
92641,1
92642,2
92643,1
92644,3
92645,3
92646,3
92647,1
92648,1
92649,1
92650,2
92651,3
92652,2
92653,3
92654,1
92655,3
92656,2
92657,2
92658,2
92659,2
92660,1
92661,1
92662,4
92663,1
92664,2
92665,3
92666,2
92667,1
92668,2
92669,1
92670,2
92671,2
92672,3
92673,1
92674,1
92675,1
92676,1
92677,3
92678,2
92679,4
92680,3
92681,1
92682,2
92683,1
92684,2
92685,3
92686,3
92687,4
92688,2
92689,1
92690,2
92691,3
92692,1
92693,1
92694,3
92695,2
92696,1
92697,1
92698,1
92699,1
92700,1
92701,0
92702,1
92703,1
92704,3
92705,1
92706,2
92707,1
92708,1
92709,2
92710,1
92711,2
92712,3
92713,1
92714,1
92715,3
92716,1
92717,2
92718,0
92719,2
92720,1
92721,1
92722,2
92723,2
92724,2
92725,3
92726,2
92727,2
92728,0
92729,2
92730,1
92731,1
92732,2
92733,1
92734,1
92735,1
92736,2
92737,1
92738,4
92739,0
92740,4
92741,1
92742,1
92743,2
92744,1
92745,2
92746,1
92747,1
92748,1
92749,2
92750,2
92751,3
92752,1
92753,2
92754,1
92755,1
92756,1
92757,2
92758,2
92759,1
92760,0
92761,3
92762,1
92763,1
92764,3
92765,1
92766,1
92767,0
92768,1
92769,3
92770,2
92771,3
92772,1
92773,1
92774,1
92775,1
92776,3
92777,4
92778,1
92779,1
92780,2
92781,2
92782,3
92783,2
92784,1
92785,1
92786,2
92787,2
92788,2
92789,3
92790,1
92791,4
92792,2
92793,1
92794,1
92795,1
92796,1
92797,1
92798,4
92799,1
92800,1
92801,3
92802,1
92803,1
92804,2
92805,2
92806,1
92807,1
92808,3
92809,1
92810,1
92811,3
92812,1
92813,4
92814,2
92815,1
92816,1
92817,1
92818,1
92819,2
92820,2
92821,1
92822,1
92823,1
92824,2
92825,4
92826,2
92827,1
92828,1
92829,2
92830,3
92831,1
92832,2
92833,1
92834,1
92835,3
92836,1
92837,2
92838,2
92839,4
92840,2
92841,2
92842,4
92843,3
92844,3
92845,3
92846,1
92847,2
92848,1
92849,1
92850,1
92851,1
92852,1
92853,1
92854,4
92855,1
92856,1
92857,0
92858,1
92859,1
92860,2
92861,2
92862,1
92863,1
92864,4
92865,1
92866,2
92867,1
92868,2
92869,1
92870,1
92871,1
92872,1
92873,1
92874,2
92875,3
92876,3
92877,1
92878,1
92879,2
92880,1
92881,3
92882,2
92883,1
92884,1
92885,3
92886,2
92887,3
92888,3
92889,2
92890,2
92891,1
92892,1
92893,2
92894,2
92895,2
92896,2
92897,1
92898,2
92899,4
92900,0
92901,2
92902,1
92903,1
92904,2
92905,1
92906,1
92907,1
92908,1
92909,1
92910,2
92911,1
92912,2
92913,2
92914,3
92915,3
92916,1
92917,1
92918,1
92919,1
92920,3
92921,1
92922,3
92923,1
92924,1
92925,2
92926,3
92927,2
92928,1
92929,3
92930,1
92931,1
92932,2
92933,0
92934,2
92935,1
92936,2
92937,3
92938,2
92939,3
92940,3
92941,2
92942,1
92943,1
92944,3
92945,0
92946,2
92947,1
92948,3
92949,3
92950,1
92951,1
92952,1
92953,1
92954,2
92955,2
92956,3
92957,1
92958,3
92959,2
92960,2
92961,1
92962,1
92963,3
92964,2
92965,4
92966,1
92967,1
92968,1
92969,1
92970,1
92971,3
92972,1
92973,1
92974,1
92975,2
92976,1
92977,2
92978,1
92979,1
92980,2
92981,3
92982,1
92983,1
92984,2
92985,1
92986,3
92987,1
92988,1
92989,1
92990,2
92991,2
92992,2
92993,2
92994,2
92995,2
92996,1
92997,1
92998,1
92999,3
93000,0
93001,1
93002,0
93003,1
93004,2
93005,1
93006,3
93007,2
93008,1
93009,1
93010,3
93011,2
93012,2
93013,1
93014,1
93015,1
93016,1
93017,2
93018,1
93019,1
93020,1
93021,1
93022,1
93023,1
93024,3
93025,1
93026,3
93027,2
93028,2
93029,1
93030,1
93031,1
93032,1
93033,1
93034,1
93035,2
93036,4
93037,4
93038,1
93039,2
93040,2
93041,1
93042,2
93043,3
93044,1
93045,3
93046,2
93047,2
93048,2
93049,1
93050,1
93051,1
93052,1
93053,1
93054,1
93055,2
93056,2
93057,3
93058,1
93059,1
93060,2
93061,1
93062,3
93063,0
93064,1
93065,2
93066,2
93067,3
93068,2
93069,1
93070,1
93071,1
93072,4
93073,2
93074,1
93075,2
93076,3
93077,1
93078,2
93079,1
93080,1
93081,1
93082,1
93083,1
93084,3
93085,3
93086,1
93087,4
93088,1
93089,1
93090,1
93091,2
93092,1
93093,1
93094,1
93095,1
93096,4
93097,3
93098,0
93099,2
93100,1
93101,1
93102,2
93103,1
93104,3
93105,1
93106,1
93107,2
93108,2
93109,2
93110,4
93111,2
93112,4
93113,2
93114,2
93115,1
93116,2
93117,2
93118,2
93119,4
93120,1
93121,2
93122,1
93123,1
93124,1
93125,3
93126,3
93127,2
93128,1
93129,2
93130,1
93131,1
93132,1
93133,1
93134,2
93135,3
93136,2
93137,1
93138,1
93139,0
93140,1
93141,2
93142,2
93143,1
93144,1
93145,1
93146,2
93147,2
93148,1
93149,2
93150,0
93151,1
93152,2
93153,2
93154,3
93155,1
93156,1
93157,1
93158,4
93159,1
93160,2
93161,2
93162,1
93163,4
93164,3
93165,3
93166,2
93167,3
93168,1
93169,3
93170,3
93171,0
93172,2
93173,2
93174,1
93175,3
93176,1
93177,3
93178,3
93179,0
93180,1
93181,1
93182,2
93183,3
93184,0
93185,1
93186,1
93187,1
93188,2
93189,3
93190,2
93191,1
93192,2
93193,3
93194,1
93195,3
93196,2
93197,1
93198,1
93199,3
93200,1
93201,1
93202,2
93203,1
93204,1
93205,1
93206,3
93207,3
93208,2
93209,2
93210,2
93211,2
93212,1
93213,2
93214,1
93215,3
93216,2
93217,4
93218,3
93219,1
93220,1
93221,2
93222,1
93223,1
93224,1
93225,2
93226,1
93227,2
93228,3
93229,2
93230,1
93231,1
93232,3
93233,2
93234,1
93235,2
93236,1
93237,1
93238,2
93239,1
93240,3
93241,3
93242,0
93243,0
93244,1
93245,1
93246,0
93247,1
93248,1
93249,2
93250,2
93251,1
93252,1
93253,2
93254,0
93255,4
93256,1
93257,1
93258,1
93259,1
93260,2
93261,1
93262,1
93263,2
93264,1
93265,3
93266,2
93267,1
93268,1
93269,2
93270,2
93271,1
93272,2
93273,2
93274,1
93275,2
93276,2
93277,1
93278,1
93279,1
93280,2
93281,1
93282,1
93283,1
93284,1
93285,0
93286,1
93287,1
93288,3
93289,2
93290,1
93291,2
93292,2
93293,1
93294,0
93295,1
93296,1
93297,3
93298,2
93299,2
93300,4
93301,2
93302,1
93303,2
93304,2
93305,1
93306,1
93307,2
93308,1
93309,0
93310,3
93311,1
93312,1
93313,2
93314,1
93315,1
93316,2
93317,1
93318,1
93319,2
93320,2
93321,3
93322,1
93323,1
93324,1
93325,1
93326,2
93327,1
93328,4
93329,1
93330,1
93331,1
93332,1
93333,0
93334,3
93335,1
93336,2
93337,1
93338,4
93339,2
93340,1
93341,1
93342,1
93343,3
93344,0
93345,2
93346,1
93347,2
93348,2
93349,1
93350,2
93351,1
93352,2
93353,3
93354,1
93355,2
93356,0
93357,2
93358,1
93359,2
93360,3
93361,2
93362,1
93363,1
93364,1
93365,1
93366,2
93367,1
93368,2
93369,1
93370,2
93371,2
93372,1
93373,1
93374,1
93375,1
93376,1
93377,3
93378,2
93379,1
93380,1
93381,1
93382,2
93383,2
93384,1
93385,1
93386,4
93387,1
93388,2
93389,1
93390,2
93391,1
93392,3
93393,1
93394,2
93395,1
93396,2
93397,1
93398,1
93399,3
93400,3
93401,1
93402,3
93403,3
93404,2
93405,1
93406,2
93407,1
93408,2
93409,2
93410,1
93411,0
93412,2
93413,4
93414,1
93415,2
93416,3
93417,1
93418,2
93419,4
93420,2
93421,1
93422,2
93423,1
93424,2
93425,2
93426,1
93427,1
93428,1
93429,1
93430,1
93431,2
93432,2
93433,1
93434,2
93435,1
93436,1
93437,4
93438,3
93439,1
93440,1
93441,2
93442,1
93443,1
93444,1
93445,2
93446,1
93447,1
93448,1
93449,3
93450,2
93451,2
93452,1
93453,1
93454,1
93455,1
93456,1
93457,4
93458,2
93459,1
93460,1
93461,2
93462,1
93463,1
93464,2
93465,4
93466,1
93467,2
93468,2
93469,1
93470,1
93471,2
93472,2
93473,1
93474,2
93475,4
93476,2
93477,1
93478,2
93479,2
93480,1
93481,1
93482,2
93483,2
93484,3
93485,1
93486,1
93487,3
93488,2
93489,2
93490,2
93491,1
93492,1
93493,2
93494,3
93495,3
93496,2
93497,1
93498,1
93499,1
93500,3
93501,1
93502,1
93503,1
93504,2
93505,2
93506,1
93507,3
93508,2
93509,1
93510,1
93511,1
93512,1
93513,1
93514,3
93515,3
93516,1
93517,2
93518,2
93519,1
93520,1
93521,1
93522,4
93523,1
93524,2
93525,4
93526,2
93527,1
93528,1
93529,2
93530,2
93531,1
93532,3
93533,1
93534,2
93535,2
93536,3
93537,1
93538,1
93539,2
93540,1
93541,2
93542,3
93543,1
93544,1
93545,3
93546,3
93547,2
93548,1
93549,2
93550,1
93551,1
93552,1
93553,1
93554,1
93555,1
93556,1
93557,1
93558,1
93559,1
93560,1
93561,2
93562,1
93563,1
93564,3
93565,3
93566,2
93567,1
93568,2
93569,2
93570,3
93571,2
93572,1
93573,2
93574,3
93575,4
93576,1
93577,1
93578,2
93579,2
93580,2
93581,1
93582,3
93583,1
93584,2
93585,1
93586,1
93587,4
93588,3
93589,1
93590,1
93591,3
93592,2
93593,2
93594,1
93595,2
93596,1
93597,3
93598,2
93599,3
93600,4
93601,1
93602,2
93603,1
93604,2
93605,2
93606,1
93607,0
93608,1
93609,3
93610,3
93611,1
93612,1
93613,4
93614,1
93615,1
93616,2
93617,1
93618,1
93619,1
93620,1
93621,3
93622,1
93623,2
93624,1
93625,1
93626,1
93627,2
93628,4
93629,3
93630,3
93631,2
93632,1
93633,2
93634,2
93635,1
93636,2
93637,3
93638,1
93639,1
93640,1
93641,1
93642,2
93643,2
93644,1
93645,3
93646,4
93647,4
93648,1
93649,1
93650,1
93651,1
93652,1
93653,4
93654,1
93655,1
93656,2
93657,2
93658,3
93659,1
93660,1
93661,3
93662,3
93663,1
93664,1
93665,1
93666,1
93667,0
93668,2
93669,2
93670,2
93671,1
93672,1
93673,1
93674,1
93675,1
93676,1
93677,3
93678,1
93679,1
93680,1
93681,1
93682,2
93683,2
93684,4
93685,2
93686,4
93687,0
93688,2
93689,1
93690,2
93691,3
93692,2
93693,1
93694,1
93695,2
93696,1
93697,3
93698,2
93699,1
93700,2
93701,1
93702,2
93703,1
93704,1
93705,1
93706,2
93707,2
93708,0
93709,1
93710,2
93711,1
93712,1
93713,2
93714,3
93715,4
93716,1
93717,1
93718,1
93719,2
93720,1
93721,1
93722,1
93723,0
93724,2
93725,4
93726,1
93727,2
93728,1
93729,4
93730,1
93731,1
93732,0
93733,1
93734,1
93735,2
93736,2
93737,1
93738,2
93739,3
93740,2
93741,1
93742,1
93743,2
93744,1
93745,2
93746,2
93747,3
93748,3
93749,4
93750,1
93751,3
93752,1
93753,1
93754,4
93755,1
93756,2
93757,2
93758,1
93759,2
93760,1
93761,1
93762,1
93763,2
93764,3
93765,3
93766,1
93767,2
93768,2
93769,1
93770,3
93771,1
93772,1
93773,3
93774,1
93775,2
93776,2
93777,3
93778,2
93779,2
93780,1
93781,2
93782,0
93783,2
93784,4
93785,3
93786,2
93787,1
93788,1
93789,2
93790,2
93791,1
93792,1
93793,2
93794,1
93795,1
93796,4
93797,1
93798,2
93799,1
93800,1
93801,2
93802,2
93803,2
93804,2
93805,1
93806,3
93807,1
93808,3
93809,1
93810,0
93811,4
93812,2
93813,1
93814,0
93815,1
93816,2
93817,4
93818,2
93819,3
93820,1
93821,1
93822,2
93823,1
93824,1
93825,2
93826,1
93827,2
93828,1
93829,2
93830,3
93831,2
93832,1
93833,1
93834,1
93835,3
93836,2
93837,1
93838,1
93839,1
93840,1
93841,1
93842,2
93843,2
93844,1
93845,2
93846,1
93847,1
93848,1
93849,4
93850,1
93851,1
93852,2
93853,4
93854,2
93855,2
93856,1
93857,1
93858,3
93859,2
93860,2
93861,1
93862,1
93863,1
93864,2
93865,2
93866,4
93867,1
93868,1
93869,1
93870,1
93871,1
93872,1
93873,2
93874,1
93875,1
93876,4
93877,1
93878,1
93879,3
93880,2
93881,1
93882,1
93883,3
93884,4
93885,3
93886,4
93887,1
93888,1
93889,2
93890,1
93891,4
93892,1
93893,2
93894,1
93895,1
93896,2
93897,3
93898,1
93899,1
93900,1
93901,0
93902,3
93903,3
93904,2
93905,2
93906,2
93907,1
93908,4
93909,2
93910,1
93911,1
93912,3
93913,3
93914,0
93915,3
93916,2
93917,1
93918,3
93919,1
93920,2
93921,1
93922,1
93923,3
93924,1
93925,4
93926,4
93927,1
93928,2
93929,0
93930,2
93931,2
93932,2
93933,1
93934,4
93935,2
93936,1
93937,1
93938,1
93939,1
93940,2
93941,1
93942,1
93943,2
93944,1
93945,1
93946,1
93947,1
93948,2
93949,1
93950,1
93951,2
93952,1
93953,1
93954,2
93955,2
93956,1
93957,1
93958,1
93959,4
93960,3
93961,1
93962,3
93963,3
93964,1
93965,1
93966,2
93967,1
93968,2
93969,1
93970,3
93971,1
93972,2
93973,2
93974,1
93975,0
93976,1
93977,3
93978,1
93979,0
93980,2
93981,1
93982,3
93983,3
93984,1
93985,1
93986,4
93987,3
93988,1
93989,2
93990,0
93991,1
93992,2
93993,1
93994,2
93995,2
93996,2
93997,1
93998,1
93999,2
94000,1
94001,1
94002,1
94003,1
94004,1
94005,4
94006,1
94007,2
94008,1
94009,1
94010,3
94011,0
94012,1
94013,1
94014,3
94015,2
94016,1
94017,2
94018,2
94019,2
94020,1
94021,1
94022,1
94023,1
94024,3
94025,1
94026,1
94027,1
94028,1
94029,0
94030,1
94031,1
94032,2
94033,2
94034,1
94035,1
94036,3
94037,1
94038,1
94039,2
94040,3
94041,3
94042,1
94043,4
94044,1
94045,1
94046,2
94047,4
94048,2
94049,1
94050,1
94051,1
94052,3
94053,2
94054,2
94055,3
94056,1
94057,1
94058,2
94059,2
94060,1
94061,1
94062,1
94063,1
94064,1
94065,1
94066,1
94067,1
94068,2
94069,1
94070,2
94071,1
94072,1
94073,1
94074,2
94075,1
94076,1
94077,2
94078,1
94079,1
94080,2
94081,1
94082,0
94083,1
94084,2
94085,3
94086,1
94087,1
94088,1
94089,1
94090,1
94091,1
94092,3
94093,4
94094,1
94095,3
94096,3
94097,1
94098,0
94099,3
94100,2
94101,3
94102,1
94103,1
94104,2
94105,4
94106,3
94107,1
94108,2
94109,1
94110,1
94111,1
94112,1
94113,2
94114,1
94115,0
94116,2
94117,1
94118,1
94119,1
94120,2
94121,1
94122,1
94123,3
94124,1
94125,1
94126,3
94127,2
94128,3
94129,1
94130,1
94131,1
94132,1
94133,0
94134,4
94135,4
94136,1
94137,1
94138,1
94139,2
94140,4
94141,2
94142,1
94143,4
94144,1
94145,1
94146,4
94147,1
94148,1
94149,1
94150,3
94151,3
94152,2
94153,3
94154,0
94155,1
94156,2
94157,2
94158,2
94159,1
94160,3
94161,3
94162,4
94163,2
94164,1
94165,1
94166,1
94167,2
94168,2
94169,2
94170,3
94171,1
94172,1
94173,1
94174,2
94175,1
94176,2
94177,1
94178,1
94179,1
94180,2
94181,3
94182,1
94183,1
94184,1
94185,1
94186,1
94187,2
94188,4
94189,1
94190,2
94191,1
94192,2
94193,1
94194,1
94195,2
94196,4
94197,1
94198,2
94199,1
94200,2
94201,1
94202,2
94203,2
94204,2
94205,1
94206,3
94207,1
94208,2
94209,1
94210,4
94211,1
94212,3
94213,1
94214,1
94215,1
94216,1
94217,4
94218,2
94219,3
94220,1
94221,3
94222,3
94223,2
94224,1
94225,1
94226,2
94227,4
94228,2
94229,1
94230,1
94231,1
94232,1
94233,2
94234,1
94235,1
94236,1
94237,2
94238,2
94239,1
94240,1
94241,2
94242,3
94243,1
94244,2
94245,1
94246,2
94247,3
94248,1
94249,1
94250,2
94251,2
94252,0
94253,1
94254,0
94255,1
94256,4
94257,4
94258,2
94259,1
94260,1
94261,1
94262,2
94263,1
94264,1
94265,1
94266,4
94267,1
94268,3
94269,2
94270,1
94271,1
94272,1
94273,1
94274,1
94275,2
94276,4
94277,1
94278,1
94279,2
94280,2
94281,1
94282,2
94283,0
94284,2
94285,1
94286,3
94287,2
94288,2
94289,1
94290,1
94291,2
94292,2
94293,2
94294,2
94295,2
94296,2
94297,3
94298,1
94299,1
94300,3
94301,2
94302,0
94303,1
94304,1
94305,1
94306,0
94307,2
94308,1
94309,1
94310,4
94311,1
94312,1
94313,2
94314,1
94315,3
94316,2
94317,1
94318,2
94319,3
94320,1
94321,3
94322,1
94323,1
94324,1
94325,1
94326,0
94327,2
94328,3
94329,1
94330,2
94331,1
94332,1
94333,1
94334,1
94335,1
94336,1
94337,1
94338,1
94339,1
94340,1
94341,1
94342,2
94343,1
94344,0
94345,1
94346,1
94347,2
94348,1
94349,1
94350,1
94351,3
94352,2
94353,1
94354,1
94355,2
94356,1
94357,0
94358,3
94359,1
94360,4
94361,3
94362,3
94363,3
94364,4
94365,1
94366,1
94367,0
94368,1
94369,2
94370,1
94371,1
94372,1
94373,1
94374,4
94375,1
94376,2
94377,1
94378,0
94379,1
94380,2
94381,1
94382,2
94383,2
94384,4
94385,0
94386,0
94387,4
94388,2
94389,1
94390,1
94391,2
94392,1
94393,3
94394,2
94395,2
94396,1
94397,2
94398,2
94399,1
94400,1
94401,3
94402,0
94403,1
94404,1
94405,4
94406,0
94407,1
94408,1
94409,2
94410,1
94411,2
94412,3
94413,1
94414,1
94415,2
94416,1
94417,1
94418,2
94419,2
94420,3
94421,1
94422,0
94423,1
94424,2
94425,4
94426,3
94427,1
94428,1
94429,1
94430,2
94431,1
94432,1
94433,1
94434,1
94435,3
94436,1
94437,1
94438,1
94439,1
94440,1
94441,0
94442,1
94443,4
94444,4
94445,3
94446,1
94447,1
94448,2
94449,2
94450,3
94451,0
94452,1
94453,1
94454,2
94455,1
94456,1
94457,1
94458,3
94459,4
94460,1
94461,3
94462,1
94463,3
94464,1
94465,1
94466,1
94467,3
94468,3
94469,1
94470,1
94471,3
94472,1
94473,1
94474,1
94475,1
94476,1
94477,1
94478,1
94479,2
94480,1
94481,1
94482,1
94483,1
94484,1
94485,2
94486,3
94487,1
94488,1
94489,1
94490,3
94491,1
94492,1
94493,1
94494,1
94495,1
94496,2
94497,1
94498,1
94499,3
94500,1
94501,1
94502,2
94503,1
94504,1
94505,2
94506,1
94507,3
94508,3
94509,1
94510,2
94511,3
94512,1
94513,4
94514,4
94515,1
94516,1
94517,1
94518,3
94519,1
94520,1
94521,1
94522,2
94523,1
94524,2
94525,2
94526,1
94527,1
94528,0
94529,3
94530,2
94531,1
94532,3
94533,1
94534,3
94535,3
94536,1
94537,3
94538,2
94539,2
94540,2
94541,3
94542,2
94543,4
94544,2
94545,4
94546,2
94547,1
94548,1
94549,2
94550,1
94551,1
94552,2
94553,0
94554,1
94555,1
94556,1
94557,1
94558,1
94559,1
94560,1
94561,1
94562,3
94563,1
94564,1
94565,4
94566,1
94567,4
94568,3
94569,0
94570,1
94571,1
94572,2
94573,1
94574,1
94575,3
94576,1
94577,1
94578,2
94579,1
94580,1
94581,3
94582,2
94583,2
94584,1
94585,2
94586,3
94587,1
94588,4
94589,1
94590,3
94591,1
94592,3
94593,2
94594,2
94595,1
94596,2
94597,1
94598,2
94599,2
94600,1
94601,0
94602,3
94603,1
94604,1
94605,1
94606,3
94607,2
94608,1
94609,3
94610,1
94611,1
94612,1
94613,4
94614,2
94615,2
94616,1
94617,1
94618,2
94619,2
94620,3
94621,2
94622,2
94623,1
94624,1
94625,0
94626,1
94627,0
94628,1
94629,1
94630,2
94631,1
94632,1
94633,1
94634,2
94635,1
94636,3
94637,2
94638,2
94639,3
94640,2
94641,4
94642,2
94643,2
94644,2
94645,1
94646,2
94647,2
94648,3
94649,3
94650,1
94651,1
94652,2
94653,2
94654,1
94655,1
94656,2
94657,1
94658,4
94659,1
94660,1
94661,2
94662,1
94663,1
94664,1
94665,2
94666,3
94667,1
94668,1
94669,3
94670,1
94671,1
94672,3
94673,1
94674,3
94675,1
94676,2
94677,2
94678,1
94679,3
94680,1
94681,4
94682,1
94683,1
94684,1
94685,1
94686,1
94687,2
94688,2
94689,2
94690,2
94691,2
94692,3
94693,2
94694,3
94695,3
94696,3
94697,2
94698,2
94699,3
94700,1
94701,3
94702,2
94703,2
94704,4
94705,2
94706,3
94707,1
94708,1
94709,1
94710,3
94711,1
94712,1
94713,0
94714,3
94715,2
94716,1
94717,1
94718,1
94719,1
94720,1
94721,1
94722,0
94723,2
94724,2
94725,1
94726,2
94727,1
94728,0
94729,1
94730,2
94731,2
94732,3
94733,3
94734,1
94735,2
94736,1
94737,1
94738,3
94739,2
94740,3
94741,2
94742,1
94743,1
94744,2
94745,1
94746,1
94747,2
94748,1
94749,1
94750,2
94751,1
94752,2
94753,2
94754,1
94755,2
94756,2
94757,1
94758,1
94759,3
94760,1
94761,3
94762,1
94763,2
94764,4
94765,1
94766,3
94767,1
94768,1
94769,4
94770,3
94771,1
94772,1
94773,1
94774,3
94775,1
94776,1
94777,3
94778,3
94779,2
94780,0
94781,1
94782,1
94783,2
94784,1
94785,1
94786,2
94787,1
94788,2
94789,1
94790,1
94791,1
94792,0
94793,1
94794,2
94795,2
94796,1
94797,1
94798,1
94799,2
94800,4
94801,2
94802,1
94803,4
94804,1
94805,2
94806,4
94807,2
94808,1
94809,4
94810,1
94811,1
94812,2
94813,1
94814,1
94815,1
94816,2
94817,1
94818,1
94819,1
94820,1
94821,2
94822,2
94823,0
94824,2
94825,2
94826,1
94827,3
94828,1
94829,2
94830,1
94831,1
94832,1
94833,1
94834,1
94835,2
94836,4
94837,1
94838,1
94839,1
94840,1
94841,2
94842,1
94843,1
94844,2
94845,1
94846,2
94847,4
94848,2
94849,1
94850,3
94851,1
94852,1
94853,2
94854,2
94855,1
94856,1
94857,2
94858,1
94859,2
94860,2
94861,2
94862,1
94863,4
94864,2
94865,1
94866,1
94867,1
94868,2
94869,2
94870,2
94871,1
94872,1
94873,2
94874,3
94875,1
94876,1
94877,1
94878,4
94879,3
94880,2
94881,1
94882,1
94883,2
94884,1
94885,1
94886,3
94887,1
94888,2
94889,1
94890,0
94891,3
94892,2
94893,4
94894,1
94895,2
94896,1
94897,2
94898,1
94899,2
94900,2
94901,1
94902,1
94903,1
94904,0
94905,1
94906,3
94907,1
94908,1
94909,2
94910,3
94911,4
94912,1
94913,1
94914,1
94915,3
94916,1
94917,2
94918,2
94919,4
94920,2
94921,1
94922,1
94923,1
94924,1
94925,1
94926,1
94927,3
94928,1
94929,2
94930,4
94931,2
94932,1
94933,1
94934,1
94935,0
94936,1
94937,1
94938,1
94939,3
94940,3
94941,1
94942,3
94943,3
94944,1
94945,1
94946,2
94947,1
94948,4
