Id,Text,Category
222767,A czego siÄ™ spodziewaÅ‚eÅ› Å¼e bÄ™dÄ… taÅ„czyÄ‡ za nasze pieniÄ…dze,4
222779,Jest przecieÅ¼ artystÄ…,4
222802,Najlepsze co mnie w Å¼yciu spotkaÅ‚o to ksiÄ…Å¼ki Kto to,4
222831,Ale mi dziewczynÄ™ zaÅ‚atwiÅ‚eÅ› nie ma co Gorzej wybraÄ‡ nie,4
222956,W Edwardzie byÅ‚ mÃ³j Å›wiat i juÅ¼ go nie ma,4
222977,Z przyczyny,4
223012,WiÄ™c dubeltowa i twa gÅ‚upota,4
223045,Droga Agnes Zostaw mi szablÄ™,4
223057,Nie byÅ‚o w moim Å¼yciu Å¼adnego Gusiewa A zresztÄ… to,4
223070,Czarne jedwabne poÅ„czochy,4
223075,Jak Byle jÄ… posiÄ…Å›Ä‡,4
223164,W moim cechu nie znajdÄ™ pisarzy a juÅ¼ gdzie nam,4
223195,Gdzie tam Oboje caluteÅ„cy jak ryba,4
223203,Å»ono oto rzecz siÄ™ staÅ‚a niesÅ‚ychana,4
223215,Dobry chÅ‚opiec Wraz z koÅ„cem dnia staniesz siÄ™ mÄ™Å¼czyznÄ…,4
223235,I chwaÅ‚a Bogu Ciekawe co ten osiÅ‚ek zrobiÅ‚ tej biednej,4
223243,Naturalnie Edek mÃ³wi Å¼e nastolatki przysyÅ‚ajÄ… do redakcji programu setki,4
223261,DokÅ‚adnie tak Nigdy nie przenoÅ› swoich problemÃ³w osobistych na scenÄ™,4
223263,No bo juÅ¼ Kingaâ€¦ poszÅ‚a za swoim hobbyâ€¦ A wÅ‚aÅ›nie,4
223266,Mnie Nie Carla Mnie,4
223300,SkÄ…d wiesz,4
223316,Dobrze Å¼e mama nie dzwoniÅ‚a Nie bÄ™dÄ™ jej dodawaÄ‡ kÅ‚opotÃ³w,4
223326,Dlaczego musi siÄ™ ukrywaÄ‡,4
223371,Ale ten jeleÅ„ jest zbyt piÄ™kny by go zabiÄ‡,4
223377,O czym to,4
223380,ÅšwiÄ™toÅ›ci SÅ‚yszaÅ‚em o tym w KoÅ›ciele ale to chyba trudne,4
223446,Zawsze byÅ‚eÅ› dyletantem a dyletant nie moÅ¼e mieÄ‡ prawdziwej ambicji,4
223474,IdÄ™ ale po poÅ‚udniu WczeÅ›niej jestem umÃ³wiona z MartÄ…,4
223485,Czego ja nie prÃ³bowaÅ‚em Å¼eby siÄ™ sprostytuowaÄ‡,4
223493,Co siÄ™ dzieje,4
223510,PochwaÅ‚ nieskoÅ„czonych Gdybym zapÅ‚aciÅ‚ za niego w stosunku Do tych,4
223538,Tomi ja zakochaÅ‚am siÄ™ w Tobie bez pamiÄ™ci bardzo chciaÅ‚am,4
223546,Na poduchach poduszeczkach miÄ™kkich jaÅ›kach i jasieczkach caÅ‚y Å›wiat nasz,4
223559,Nic ci do tego Nie z twoich pieniÄ™dzy MiaÅ‚am o,4
223567,Jakich znowu gÅ‚upstw,4
223628,Mieszkasz tu niedaleko Chodzisz z OlÄ… do szkoÅ‚y,4
223650,Nic z tego nie bÄ™dzie I nie zapÅ‚aci pan procentÃ³w,4
223713,Ale wtedy bunt byÅ‚ ryzykiem a kobiety nie lubiÄ… ryzyka,4
223737,Ja mu przyrzekÅ‚em Å¼e przez czas zalotÃ³w Bierzem na siebie,4
223753,Daj â€” na oblanie sprawy,4
223766,Jam jego bratem i z serca go kocham JeÅ¼eli dbacie,4
223771,WdziÄ™czni ci za to jesteÅ›my Tytusie,4
223823,Jaki,4
223829,Ma oczy i gesty Mego dowÃ³dcy WidzÄ™ strach w Pani,4
223852,BÃ³g daje tymczasem Å»e my jesteÅ›my zaleÅ¼nymi od was Bo,4
223854,Dostaniecie urlop,4
223857,Spodziewam siÄ™ panie iÅ¼ siÄ™ na mnie nie gniewasz Å¼e,4
223869,TysiÄ…c i dwieÅ›cie,4
223887,Panowie bardziej w prawo ProszÄ™ uwaÅ¼aÄ‡ bo siÄ™ wszystko wysypie,4
223911,To chyba nie jest dobry pomysÅ‚,4
223967,Nie zapominam Nie dajÄ™ siÄ™ unieÅ›Ä‡ Jestem spokojny jak ta,4
223969,RadziÅ‚bym uwaÅ¼aÄ‡ Jak mawia Drugi â€žOjciec niebieski wszystko sÅ‚yszy Lepiej,4
224000,NiedÅ‚ugo wychodzÄ™ Do mamy,4
224028,Jak nie przyznaÄ‡ na co patrzÄ… oczy,4
224029,Pytasz to odpowiadam,4
224034,Mam nadziejÄ™ Å¼e tak Åºle nie bÄ™dzie wolaÅ‚bym raczej nieÅ›Ä‡,4
224035,PrzecieÅ¼ ci biedni kompozytorzy to siÄ™ w grobie przewracajÄ… co,4
224043,Nie Å›miej siÄ™ dziecko tyle dziwnych rzeczy jest na Å›wiecie,4
224057,W co,4
224139,JuÅ¼ po,4
224175,Jasne no fajnie Czasami paliliÅ›my papierosy i goliliÅ›my sobie wÄ…sy,4
224197,Mdli mnie od cukru,4
224212,ProszÄ™ nie zawiodÄ™ ciÄ™,4
224251,Zostaw jÄ… przy sobie Nie mÃ³w Ja wiedzieÄ‡ nie chcÄ™,4
224260,WiÄ™c nie odwoÅ‚ujÄ™ tego co powiedziaÅ‚em,4
224261,Ale lubisz mnie,4
224265,Czterysta,4
224285,A gdyby Franciszek dom podpalaÅ‚ to byÅ› teÅ¼ spokojnie staÅ‚a,4
224293,Nie ByÄ‡ moÅ¼e to jest jakiÅ› znak PamiÄ™tasz Zazwyczaj nie,4
224318,Przyjdzie bo co mÃ³wiÅ‚am jest prawdÄ… Å¼e mÃ³wi o koszu,4
224329,Dlaczego mÃ³wisz do mnie pani â€“ On jest w atelier,4
224350,Matka przyjeÅ¼dÅ¼a mnie odwiedziÄ‡ Urodziny miaÅ‚em niedawno,4
224421,A co tak siÄ™ wszystkim nagle wziÄ™Å‚o na ostentacyjne upadanie,4
224448,To byÅ‚a tylko biedronka Domanie Ty gÅ‚uptasku,4
224461,Nie przypominam sobie dokÅ‚adnieâ€¦,4
224495,I dlatego postanowiÅ‚eÅ› mi popsuÄ‡ urodziny,4
224498,Ja juÅ¼ nie wiem co ty widziaÅ‚aÅ› na samym poczÄ…tku,4
224519,SÅ‚uchaj wytÅ‚umaczÄ™ Widzisz jak wszystkie stany i rozumy Chwiejne stworzenia,4
224537,To ci sturba psia jÄ… cholera w suczÄ… by jÄ…,4
224538,Ale ja i inni ludzie nie Nie moÅ¼emy kaÅ¼dej chwili,4
224565,My bardzo chcielibyÅ›my mieÄ‡ dziecko,4
224635,Nie miaÅ‚am zamiar iÅ›Ä‡ jutro do teatru i na zakupy,4
224658,Od cygara rozbolaÅ‚a mnie gÅ‚owa,4
224661,OtÃ³Å¼ niedÅ‚ugo jest sympozjum w czeskiej Pradze PomyÅ›laÅ‚em Å¼e pani,4
224675,Kiki nie mÃ³wiÅ‚a,4
224692,A masz marmur,4
224718,tak jestem,4
224722,Å»ycie byÅ‚oby cudowne gdyby nie Å¼ony Znam ja takich AndrzejÃ³w,4
224762,No tego akurat nie powinnaÅ› mÃ³wiÄ‡ WaÅ¼ny jestem tylko ja,4
224775,przychodzÄ… do mnie Dlaczego MoÅ¼e w zmarszczkach mej twarzy czytajÄ…,4
224804,NaprawdÄ™,4
224810,WÅ‚aÅ›ciwie po co siÄ™ z nim spotykamy Czego on od,4
224887,Aha,4
224893,Aaah â€“ nic,4
224905,JesteÅ› caÅ‚ym moim szczÄ™Å›ciem,4
224936,JeÅ¼eli uczynili ciÄ™ skarbnikiem mieli do ciebie zaufanie DaÅ‚eÅ› dowody,4
224939,Jego KrÃ³lewska MoÅ›Ä‡ wzywa ciÄ™ pani I WaszÄ… MiÅ‚oÅ›Ä‡ â€”,4
224972,Strzelajcie teraz Brawo mÃ³j Lucjuszu Na Å‚ono Panny niech odda,4
224983,A jutro,4
224992,Jednej poÅ‚owy wÅ‚osÃ³w nie umyj swoim zwykÅ‚ym szamponem a,4
225000,Å»e ludzie gadajÄ… Oni lubiÄ… gadaÄ‡ MyÅ›li pani Å¼e ja,4
225001,Takie maÅ‚e podÅ‚e dziecko,4
225015,To tym bardziej przy obcych nie naleÅ¼y poruszaÄ‡ takich tematÃ³w,4
225018,PrzestaÅ„ Twarz,4
225019,A taki kochany byÅ‚ wujek Marek Å¼e nie wspomnÄ™ juÅ¼,4
225034,MÃ³wiÄ™ Å¼e to byÅ‚a urocza dziewczyna Rzeczywisty radca stanu Sorin,4
225040,Ty chciaÅ‚eÅ› Dlaczego zawsze wszyscy musimy siÄ™ dostosowywaÄ‡ do tego,4
225044,DwadzieÅ›cia tylko DrobnostkÄ™ tÄ™ stawiam Na psa mojego lub mego,4
225078,Za takÄ… dyskryminacjÄ™ mogÅ‚abym pana podaÄ‡ do sÄ…du,4
225092,BiorÄ™ siÄ™,4
225104,Nie oddamy jej,4
225118,Do Egiptu mi kazano,4
225122,KorzystaÅ‚em rÃ³wnieÅ¼ z innych ÅºrÃ³deÅ‚,4
225140,GÅ‚oÅ›niej proszÄ™ przecieÅ¼ mam watÄ™,4
225141,MiaÅ‚am na myÅ›li wolnÄ… przestrzeÅ„,4
225144,Bracie panowie idÅºmy TÄ™dy droga Paniczku pokaÅ¼ co za Å‚ucznik,4
225148,Och tak bym mu pokazaÅ‚a,4
225165,Gdy inni bÄ™dÄ… bawiÄ‡ siÄ™ w sÅ‚oÅ„cu Josh bÄ™dzie zakuwaÅ‚,4
225198,O zapomnijcie o nich Ich pochwaÅ‚a Jest poÅ›miewiskiem dla was,4
225228,Jem,4
225232,ZdrowaÅ› Panno Maryjo Å‚askiÅ› BoÅ¼ej peÅ‚na Pan z TobÄ… bÅ‚ogosÅ‚awionaÅ›,4
225237,Trwoga Jaka trwoga CÃ³Å¼ to ma znaczyÄ‡,4
225240,PoÅ‚Ã³Å¼ mi dÅ‚onie na oczach zadÅ‚aw mi piÄ™Å›ciami Åºrenice oddziel,4
225244,Jak moÅ¼na byÄ‡ innym,4
225253,Pewnie w kotÅ‚owni znowu siÄ™ obijajÄ… Trzeba tÄ™ sprawÄ™ poruszyÄ‡,4
225264,Co dlaczego,4
225302,Pocznij,4
225317,A bo co Nie wolno nam,4
225318,Drodzy sÄ…siedzi choÄ‡ brak paÅ„stwa mÅ‚odych Aby na miejscu honorowym,4
225319,Teraz czernieje,4
225322,Wysoki SÄ…dzie panie i panowie przysiÄ™gli siedem ofiar Tuziny Å›wiadkÃ³w,4
225370,Na uczciwoÅ›Ä‡ nic do ust nie wezmÄ™ ale dziÄ™kujÄ™ ci,4
225425,NajwaÅ¼niejsze Å¼eby oczy nie widziaÅ‚y Niech tylko przeniosÄ… mojego mÄ™Å¼a,4
225436,PamiÄ™tam Nie musisz mi przypominaÄ‡ ale koÅ›ciÃ³Å‚ek spaliÅ‚ siÄ™ To,4
225438,No przecieÅ¼ sÅ‚ucham,4
225439,Jak ten pierÅ›cieÅ„ ObjÄ…Å‚ ten palec tak niech twoje serce,4
225459,Nie naprawdÄ™ nie trzeba dziÄ™kujÄ™ Nie czujÄ™ siÄ™ Åºle Dziwne,4
225465,BoÅ¼e jak to musi byÄ‡ ciÄ™Å¼ko pomieÅ›ciÄ‡ w sobie tyle,4
225497,To coÅ› daÅ‚o,4
225498,A on Zdaje siÄ™ Å¼e jest w tobie zakochany tak,4
225549,Co,4
225560,AleÅ¼ oczywiÅ›cie Å¼e wiedziaÅ‚em PrzywitaÄ‡ w Niebie przyleciaÅ‚em PogawÄ™dziÄ‡,4
225592,Syn chamÃ³w dobranoc zasyÅ‚a staremu sÅ‚onku,4
225615,Ten wyraz sÄ…d obudziÅ‚ we mnie pewien rodzaj zgryzoty sumienia,4
225635,â€žUderzÄ™ w pasterza a rozproszÄ… siÄ™ owce stadaâ€,4
225640,KawÄ™ Kilka filiÅ¼anek dziennie,4
225652,Tak â€” Leonek ma sÅ‚aby system nerwowy lepiej Å¼eby siÄ™,4
225716,Oj tak tak Bez wÄ…tpienia,4
225726,Nie,4
225728,JakÅ¼e tam dziadku,4
225746,Kobieto wrzuÄ‡ na luz To Å¼e ze mnÄ… chodzisz nie,4
225756,Åadne mi podziÄ™kowanie za tyle lat sÅ‚uÅ¼by,4
225798,Ludzie ratujcie,4
225841,Ustawy zmieniÄ‡ prawa,4
225847,Ja w sprawie formalnej bo protokoÅ‚ujÄ™ Jak siÄ™ pisze â€žrehabilitacjaâ€,4
225866,AleÅ¼ ja Å¼yÄ‡ nie mogÅ‚abym bez pracy DwadzieÅ›cia siedem lat,4
225892,To samo powiedziaÅ‚a mi dziÅ› Ola,4
225927,MyÅ›my siÄ™ nie zmienili sÅ‚udzy Pana,4
225929,Bez komfortu,4
225931,Do kogo,4
225989,WidziaÅ‚eÅ›,4
226020,Jestem mizantrop brzydzÄ™ siÄ™ ludzkoÅ›ciÄ… A co do ciebie pragnÄ™,4
226037,Ale nie wÅ‚aÅ›nie wyjrzyj Powinna tam byÄ‡ drabinka poÅ¼arowa,4
226048,Co za zrzÄ…dzenie losu Å¼e ta szafa stoi tu nadal,4
226093,Å»yjÄ™ jak chcÄ™ â€“ Nagie ramiona to najmniejsze zmartwienie,4
226113,tu jesteÅ› piÄ™kna i lubiana ale moÅ¼esz byÄ‡ najlepsza MoÅ¼esz,4
226127,Nie wymiguj siÄ™ od odpowiedzi Co ciÄ™ wstrzymuje PrzecieÅ¼ jawnie,4
226142,To pan mÃ³wi ludziom o moich preferencjach Ja panaâ€¦ ja,4
226146,Nie umiem pÅ‚ywaÄ‡,4
226153,ZostaÅ‚y ci tylko akcje Dziewica,4
226176,Ciszej tam,4
226204,Since two years,4
226268,A te telefony,4
226334,W nastÄ™pnÄ… sobotÄ™,4
226343,Pewnie Å¼e pamiÄ™tam Nigdy nie zapomnÄ™ I o tych ciastkach,4
226346,ZejdÅº niÅ¼ej do twych uczuÄ‡ Pogrzeb siÄ™ w sobie po,4
226363,OtÃ³Å¼ oni â€žnaprzeciwâ€ wam â€” tak to popularnie mÃ³wiÄ™ abyÅ›cie,4
226386,Lulu,4
226414,Kto,4
226439,O Twoja mama Å›wietnie chodÅºmy siÄ™ przywitaÄ‡,4
226460,Victor to Å›winia ale ma racjÄ™ JesteÅ›my kompletnie rozbici Mam,4
226490,MoÅ¼esz zejÅ›Ä‡ z mojego IQ,4
226510,CzegÃ³Å¼ to nie miaÅ‚abym ci odmÃ³wiÄ‡,4
226523,Mam siÅ‚Ä™ w rÄ™kach â€“ SpÃ³jrz tylko na biceps,4
226563,Baj baju a pÃ³jdziesz do raju No â€” powiesz jeszcze,4
226567,ZbliÅ¼ siÄ™ mÃ³j synu i naucz siÄ™ od nas W,4
226659,Przede wszystkim sprÃ³bujÄ™ sama MoÅ¼e dostaÅ‚abym angaÅ¼ w â€žConcertParisienâ€ Kto,4
226710,GRAHAM Gracie,4
226731,Å»eby nam tylko nie nawiaÅ‚a,4
226743,To orzeszki piniowe,4
226809,Mamo Babciu to dla mnie,4
226869,PrzywoÅ‚aj wiÄ™c na pomoc rÃ³wnÄ… liczbÄ™ diabÅ‚Ã³w i ruszaj do,4
226900,Powietrza,4
226904,JeÅ›li chcesz,4
226924,Staw miÄ™ na prÃ³bÄ™ miÅ‚oÅ›ciwy panie,4
226955,NaprawdÄ™ Na pewno wszystko w porzÄ…dku,4
227004,Ale ja przecieÅ¼,4
227013,Auaaaa Moje wÅ‚osy,4
227019,Panie dyrektorze przyszli ci dwaj aktorzy ktÃ³rych pan zamÃ³wiÅ‚ MogÄ…,4
227029,JeÅ›li siÄ™ nie mylÄ™ te godÅ‚a czerwone i bÅ‚Ä™kitne zowiÄ…,4
227045,I co z tego,4
227054,Stara WszÄ™dzie CiÄ™ szukaÅ‚am co Ty robisz Hej maÅ‚a co,4
227071,Nie wiem od czego zaczÄ…Ä‡ ZnÃ³w jÄ… obejmuje A jak,4
227103,Ku usposobieniu siÄ™ na posÅ‚a od Sylwii,4
227147,Nie wiem jak to zrobimy ale musimy dostaÄ‡ siÄ™ do,4
227184,AÅ¼ zmarzÅ‚am od tego filmu Zaraz przyniosÄ™ ci obiad,4
227186,Uszka jak z macicy perÅ‚owej â€“ Gdybym tak jeszcze tylko,4
227216,Nie Wszystko spaliÅ‚ Tylko hak zostaÅ‚,4
227248,Ale jeszcze trwa Jest tak piÄ™knie Mamy dziecko Nasze dziecko,4
227252,Hej hej prokuratorze coÅ› mi siÄ™ widzi Å¼e niezadÅ‚ugo poÅ¼aÅ‚ujecie,4
227299,WÅ‚aÅ›nie nagrobek mÃ³j komponowaÅ‚em Jutro go bÄ™dzie Å›wiat oglÄ…daÄ‡ dÅ‚uga,4
227324,To mÃ³j sÅ‚aby punkt,4
227394,Bum,4
227397,A ktÃ³Å¼ ja jestem proszÄ™ jeÅ›li nie znasz jego,4
227414,Nie nie Å›miem bo wtedy bÄ™dzie mi gorzej,4
227417,ZmniejszyÅ‚em aÅ¼eby mnie za kÅ‚amcÄ™ nie wziÄ™Å‚a,4
227420,Tak jest W Ks WysokoÅ›Ä‡ SÅ‚uchamy,4
227445,Co mi pleciesz o sczernieniu i zsinieniu ToÄ‡ ja byÅ‚em,4
227454,I dlaczego majÄ…c to wszystko napisaÅ‚eÅ› tamte sÅ‚owa na tablicy,4
227459,Teraz nazywam siÄ™,4
227469,CeniÄ™ me Å¼ycie rÃ³wnie jak wy wasze I nigdy w,4
227504,WiÄ™c powiedziaÅ‚em jej Amerykanin pÅ‚ywa sobie po morzu a ty,4
227506,A naÅ›ci widzisz teraz ja ciebie chwycÄ™ za karkâ€¦,4
227515,Nie nie Tego nie byÅ‚o,4
227518,Mam ja na ciebie lekarstwo idÄ™ zawoÅ‚aÄ‡ dziesiÄ™tnika,4
227533,Zostawcie mnie w spokoju,4
227554,Tak,4
227564,WykoÅ„czymy jÄ…,4
227571,Kto jesteÅ› panie Å¼e Å›miesz biÄ‡ mojego sÅ‚ugÄ™,4
227595,Mamo jak moÅ¼esz tak mÃ³wiÄ‡,4
227597,Obraza boska gorszÄ… jest nad wszystko GdybyÅ› byÅ‚ w imiÄ™,4
227645,MoÅ¼esz jeszcze upaÅ›Ä‡ I co wtedy,4
227658,To bÄ™dzie trudno panie Fuchs Ten pisarz ma tylko jednego,4
227684,WolaÅ‚bym nie,4
227695,ChcÄ™ wyjechaÄ‡ z Achmedem do Kairu Jestem w nim zakochana,4
227761,Jest pani mÅ‚oda Å‚adna,4
227797,Nie mogÄ… cie zraniÄ‡ Grace Nie moga cie dotknÄ…Ä‡,4
227807,Ale to nie waÅ¼ne WszÄ™dzie sÄ… te same problemy Po,4
227848,Widzisz jakie to ciÄ™Å¼kie A dziecko ktÃ³re miaÅ‚o nas jeszcze,4
227853,Co siÄ™ staÅ‚o Nie mogÅ‚yÅ›cie uruchomiÄ‡ silnika,4
227855,ZaÅ‚Ã³Å¼ partiÄ™ milczÄ…cych z wyboru,4
227858,Lordzie Hastingsie oto moja rÄ™ka NieporozumieÅ„ naszych pamiÄ™Ä‡ bÄ™dzie,4
227861,Poczta i pieniÄ…dze ProszÄ™ podpisaÄ‡ o tu,4
227878,Jakie podlizywanie Temat jak temat A pani nic do tego,4
227895,JesteÅ›cie nienormalni PrzecieÅ¼ tu jest zakaz I za chwilÄ™ wychodzimy,4
227908,aaa Maks ale ja chyba nie chcÄ™ â€¦,4
227926,Niezbadane sÄ… wyroki Pana Jak by nie byÅ‚o te skromne,4
227947,A masz marmur GaÅ›nie Å›wiatÅ‚o i w upiornej poÅ›wiacie pojawiajÄ…,4
227952,Ba ba cÃ³Å¼ moÅ¼e co,4
227981,GardÅ‚em ma pÅ‚aciÄ‡ kaÅ¼dy MantuaÅ„czyk KtÃ³ry siÄ™ waÅ¼y w Padwie,4
227991,Co tu robisz Nie mamy dziewczyn tutaj Gapisz siÄ™ na,4
227992,Nie znajdziesz,4
228013,BroÅ„ BoÅ¼e,4
228051,Wracam teraz do mego pierwszego piekÅ‚a to byÅ‚o drugie i,4
228066,Wiktoria,4
228092,Czy chcÄ™ Å¼yÄ‡ zapytaj,4
228118,A jednak,4
228123,Åšwiadczy to panie o skrupulatnoÅ›ci Twego sumienia ale jak na,4
228141,No no kolega potrafi siÄ™ wszÄ™dzie obrÃ³ciÄ‡ Taka giÄ™tkoÅ›Ä‡ polityczna,4
228144,Alzheimerâ€¦ PoczÄ…tki sklerozy Zawsze miaÅ‚em takÄ… dobrÄ… pamiÄ™Ä‡â€¦,4
228160,BojÄ™ siÄ™,4
228171,Tak samo jak my ich,4
228182,AleÅ¼ to drobnostka MyÅ›laÅ‚em Å¼e jesteÅ› bardziej wraÅ¼liwy na dekoracje,4
228199,To znaczy Å¼e nie rozumiesz po co Å¼yjesz,4
228227,GRAHAM A ja tak,4
228229,Daj mu jajka Niech je,4
228249,BÃ³l ktÃ³ry zÅ¼era serce,4
228276,Nie otruje siÄ™ pan MogÅ‚abyÅ› kotku przejÄ…Ä‡,4
228278,Åšpi Ile on ma lat OsiemnaÅ›cie,4
228305,Ooo A tak siÄ™â€¦ No nic ale teraz bÄ™dÄ™ w,4
228328,A ile razy moÅ¼na przekrÄ™caÄ‡ ten kanaÅ‚,4
228330,Kapiszonowiec,4
228338,Ale ja ciÄ™ szanujÄ™ Bardzo,4
228341,ProszÄ™ nie rÃ³bcie mi krzywdy,4
228347,Nie mogÄ™ Dzika posÄ™pna przekorna Dumna uparta krnÄ…brna samowolna Ni,4
228353,Zna pani Hong Kong,4
228354,Ale to takie dla nas zaskoczenie Tak dobrze siÄ™ czujemy,4
228357,Moje serce zawsze jest na twoje usÅ‚ugi Tymonie,4
228364,DziÅ› ma angielski I pÅ‚ywalniÄ™ A wczoraj byÅ‚ u dentysty,4
228369,Ja siÄ™ bardzo cieszÄ™ bo ja bardzo lubiÄ™ jasne sytuacje,4
228371,Stwierdzenie Nie prawiÄ™ komplementÃ³w zwÅ‚aszcza mÄ™Å¼czyznom SkÄ…d pan wie Å¼e,4
228417,Rad widzÄ™ ciÄ™ zdrowym,4
228460,Przepraszam â€” myÅ›laÅ‚em Å¼e paÅ„stwo sÄ… w gabinecie DzieÅ„ dobry,4
228492,Ojciec szklorz matka szyba Jak mama myÅ›li Å¼e jest juÅ¼,4
228543,PrzyglÄ…da siÄ™,4
228571,Jest w mojej torebce Aktorka odchodzi z powrotem na scenÄ™,4
228585,JuÅ¼em swoje powiedziaÅ‚ PÃ³Å‚ tysiÄ…ca w gotÃ³wce prÃ³cz tego piwa,4
228588,Nie nie zamieszka,4
228621,Ale czy ja jestem jej wart Takie chuchroâ€¦ ZawÃ³d teÅ¼â€¦,4
228669,Ach ci Prusacy,4
228686,CÃ³Å¼ o mej twarzy powiada,4
228688,Ja teÅ¼ umiem mÃ³wiÄ‡ DziÄ™kujemy bardzo za kwiaty Ale jak,4
228694,To mÃ³wiÄ™ co myÅ›lÄ™ pani baronÃ³wno â€” Å¼e moja cÃ³rka,4
228722,Archaniele archaniele TakiÅ› cudny takiÅ› mÄ…dry Archaniele Archaniele My tak,4
228746,No jak to Ty siÄ™ mnie pytasz To Å¼e jesteÅ›,4
228756,PluÅ„ w dziurkÄ™ czÅ‚eku strÃ³j lutniÄ™ na nowo,4
228779,Tak tego pragnÄ™,4
228783,Co robimy Nalej sobie i czegoÅ› do picia,4
228824,To akurat nic dziwnego przecieÅ¼ pan jest piÅ‚karzem,4
228826,On siÄ™ daje wszystkim rolowaÄ‡ na samÄ… myÅ›l robi mi,4
228828,Pani cÃ³rka ma racjÄ™ Nie powinienem byÅ‚ tu przychodziÄ‡ ProszÄ™,4
228848,Bardzo zagroÅ¼onÄ…,4
228872,Tak wÅ‚aÅ›nie w ParyÅ¼u,4
228904,GÅ±nther Åºle siÄ™ pan czuje,4
228921,Åšwieci sÅ‚oÅ„ce I lÃ³d siÄ™ nie topi,4
228922,SprawÄ™ mieszkania trzeba zaÅ‚atwiÄ‡ to  metrÃ³w w samym centrum,4
228956,JeÅ›li pani nie chce nie musi pani piÄ‡,4
229005,A pomyÅ›laÅ‚eÅ› o nas,4
229013,WÅ‚aÅ›nie za to Å¼e jest sobÄ… I czyniÅ‚a sprawiedliwoÅ›Ä‡ Na,4
229041,Wujku,4
229107,TÄ… teorie zaczeÅ‚em pamiÄ™tam zimÄ… oziemziegobÅºego roku PoÅ‚Ä…czyÅ‚em w niej,4
229113,Rozumiem,4
229139,Co my teraz robimy PÅ‚aczemy nad rozlanym mlekiem SiedzÄ… w,4
229148,Kto wierzy w te jej choroby Zostaw te czekoladki to,4
229214,Co w bramÄ™ grzmociÄ‡ panie czyÅ› nie mÃ³wiÅ‚ Hultaju dobre,4
229234,Wiesz co jest najgorsze Petro To byÅ‚ Tomas mÃ³j przyjaciel,4
229280,Hubcio oczywiÅ›cie zjawisz siÄ™ u mnie,4
229322,Jasne no chcÄ™ mu pomÃ³c ale nie wiem jak A,4
229334,Ee â€” urÅ¼nÄ™Å‚a siÄ™ dziÅ› jaÅ›nie pani jak nieboskie stworzenie,4
229367,PomÃ³Å¼ mi â€“ Nie mogÄ™ juÅ¼ dÅ‚uÅ¼ej patrzeÄ‡ jak Å¼yjecie,4
229375,A wkrÃ³tce bÄ™dziesz miaÅ‚ jeszcze wiÄ™cej Najpierw na prawnika potem,4
229386,Jasne no Witam,4
229419,kwiatuszek teÅ¼ bardzo lubi sÅ‚onika DziÅ› umÃ³wiliÅ›my siÄ™ na drinka,4
229433,JeÅ›li czegokolwiek zazdroszczÄ™ twojej narzeczonej to zimnej krwi,4
229449,â€žIra brevis furorâ€ Ale ten czÅ‚owiek ciÄ…gle zagniewany WiÄ™c mu,4
229469,Bez,4
229477,Jam zrobiÅ‚ swoje Wy dziaÅ‚ajcie swoje GÅ‚osem moim modliÅ‚em siÄ™,4
229506,Wtedy jeszcze mogÅ‚em siÄ™ pokazaÄ‡ na ulicy w biaÅ‚y dzieÅ„,4
229514,Mnie mnie takÅ¼e O panie jak mam Å¼yÄ‡ bez ciebie,4
229522,No daj twÄ… piosenkÄ™ Nie chceszÅ¼e filutko,4
229540,Wiesz Leon Å¼e ja zupeÅ‚nie jestem przytomna i wszystko wydaje,4
229545,ZostaÅ‚ jeszcze ten zamykany pokoik Jestem pewien Å¼e majÄ… tam,4
229582,CzyniÄ™ to chÄ™tnie bo niebo nam Å›wiadkiem Å»eÅ›my stanÄ™li bez,4
229587,Panienka zaraz nadejdzie,4
229615,AleÅ¼ oczywiÅ›cie panie RioBamba â€” bÄ™dÄ™ nazywaÅ‚ pana pseudonimem skoro,4
229653,Co pani tam ma,4
229662,Bracie nie mÃ³wcie tak bo serce pÄ™knie Nie mÃ³wcie tak,4
229666,Wychodzisz dokÄ…dÅ›,4
229685,Pani tu nie telefon zaufania Naprawa RTV i AGD W,4
229735,CoÅ› jednak dÅ‚uÅ¼ej siedzi niÅ¼ zwykle,4
229740,Mniejsza o to on teraz biedny to dostatecznÄ… dla nas,4
229760,Nie Å›piesz siÄ™,4
229772,TeÅ¼ pytanie Stary i dobry znajomy,4
229784,Ja ze swej strony staraÅ‚em siÄ™ nie naraÅ¼aÄ‡ twojej pozycji,4
229792,Nie ani sÅ‚owa nie pragnÄ™ rozmowy Bo nie mam rÄ™ki,4
229842,JedenaÅ›cie,4
229908,Dawno widziany JakÅ¼e tam Å›wiat idzie,4
229917,PuÅ›ciÄ‡ go,4
229965,No trudno zdarza siÄ™â€¦ nawet w najlepszych rodzinach,4
230000,Ale,4
230044,To przecieÅ¼ nie jej wina,4
230045,JeÅ¼eli jej siÄ™ myli tytuÅ‚ ulubionego utworu to moÅ¼e byÄ‡,4
230067,A tym to juÅ¼ siÄ™ zajmie policja,4
230079,To moÅ¼e ty byÅ› z nami chciaÅ‚ pÃ³jÅ›Ä‡ do kina,4
230185,Dlaczego nigdyÅ› mi o tem nie pisaÅ‚aPANI ALVING Do tej,4
